"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WV20","WV20_ATTRIBUTES"
"USW00003145","2011-02-17","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  200",",,W","  117",",,W","   29",",,W",,," 0434",",,W","  310",",,W","  300",",,W",,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-02-18","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  194",",,W","  100",",,W","   22",",,W",,," 2209",",,W","  140",",,W","  150",",,W",,,"   81",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-02-19","32.65","-114.61667","64.9","YUMA MCAS, AZ US","  124",",,W",,,,,"  172",",,W","  111",",,W","   19",",,W",,," 0815",",,W","  300",",,W","  300",",,W",,,"   72",",,W","   89",",,W",,,,,,,"    1",",,W",,,,,,,,,,,,,,,,,,
"USW00003145","2011-02-20","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0","T,,W",,,,,"  161",",,W","   83",",,W","   34",",,W",,," 1128",",,W","  280",",,W","  280",",,W",,,"   98",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-02-21","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  183",",,W","   67",",,W","    9",",,W",,," 1630",",,W","   30",",,W","   60",",,W",,,"   40",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-02-22","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  189",",,W","   67",",,W","    6",",,W",,," 1525",",,W","  270",",,W","  270",",,W",,,"   40",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-02-23","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  194",",,W","   72",",,W","   20",",,W",,," 2004",",,W","  310",",,W","  310",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-02-24","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  194",",,W","   72",",,W","   22",",,W",,," 1543",",,W","  220",",,W","  230",",,W",,,"   45",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-02-25","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  183",",,W","   72",",,W","   21",",,W",,," 2320",",,W","  330",",,W","  330",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-02-26","32.65","-114.61667","64.9","YUMA MCAS, AZ US","   10",",,W",,,,,"  189",",,W","   89",",,W","   34",",,W",,," 1904",",,W","  310",",,W","  320",",,W",,,"   89",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-02-27","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  161",",,W","   44",",,W","   23",",,W",,," 0039",",,W","  290",",,W","  290",",,W",,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-02-28","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  200",",,W","   61",",,W","   21",",,W",,," 1434",",,W","  280",",,W","   10",",,W",,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-01","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  228",",,W","   67",",,W","   15",",,W",,," 1016",",,W","  270",",,W","   20",",,W",,,"   40",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-02","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  256",",,W","   89",",,W","   10",",,W",,," 1510",",,W","  250",",,W","  250",",,W",,,"   36",",,W","   45",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-03","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  272",",,W","  128",",,W","   28",",,W",,," 1706",",,W","  290",",,W","  310",",,W",,,"   81",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-04","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  278",",,W","  122",",,W","   40",",,W",,," 1241",",,W","   20",",,W","   20",",,W",,,"   98",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-05","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  283",",,W","  122",",,W","   30",",,W",,," 1140",",,W","   30",",,W","   40",",,W",,,"   72",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-06","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  289",",,W","  122",",,W","   24",",,W",,," 2302",",,W","  260",",,W","  260",",,W",,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-07","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  244",",,W","  144",",,W","   74",",,W",,," 1737",",,W","  280",",,W","  280",",,W",,,"  134",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-08","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  239",",,W","  100",",,W","   43",",,W",,," 1148",",,W","  350",",,W","  360",",,W",,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-09","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  283",",,W","  100",",,W","   22",",,W",,," 1022",",,W","   40",",,W","   30",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-10","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  317",",,W","  128",",,W","   14",",,W",,," 1239",",,W","   30",",,W","   30",",,W",,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-11","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  311",",,W","  122",",,W","   16",",,W",,," 1055",",,W","  260",",,W","   60",",,W",,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-12","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  294",",,W","  133",",,W","   17",",,W",,," 1555",",,W","  270",",,W","  270",",,W",,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-13","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  300",",,W","  133",",,W","   10",",,W",,," 1628",",,W","  260",",,W","  270",",,W",,,"   36",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-14","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  306",",,W","  128",",,W","   13",",,W",,," 1517",",,W","  280",",,W","  280",",,W",,,"   45",",,W","   58",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-15","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  322",",,W","  150",",,W","   16",",,W",,," 1203",",,W","   30",",,W","   30",",,W",,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-16","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  339",",,W","  150",",,W","   22",",,W",,," 1357",",,W","  270",",,W","  270",",,W",,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-17","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  311",",,W","  150",",,W","   21",",,W",,," 2111",",,W","  310",",,W","  320",",,W",,,"   58",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-18","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  289",",,W","  167",",,W","   27",",,W",,," 2248",",,W","  300",",,W","  290",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-19","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  222",",,W","  111",",,W","   34",",,W",,," 1129",",,W","  290",",,W","  280",",,W",,,"   94",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-20","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  261",",,W","  133",",,W","   40",",,W",,," 1352",",,W","  160",",,W","  160",",,W",,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-21","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0","T,,W",,,,,"  217",",,W","  122",",,W","   57",",,W",,," 1820",",,W","  150",",,W","  300",",,W",,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-22","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  206",",,W","   94",",,W","   31",",,W",,," 1233",",,W","  300",",,W","  300",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-23","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  244",",,W","   83",",,W","   16",",,W",,," 1706",",,W","  200",",,W","  220",",,W",,,"   54",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-24","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  222",",,W","  117",",,W","   47",",,W",,," 0436",",,W","  330",",,W","  310",",,W",,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-25","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  244",",,W","  111",",,W","   50",",,W",,," 1436",",,W","  280",",,W","  270",",,W",,,"  112",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-26","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  233",",,W","  117",",,W","   43",",,W",,," 1950",",,W","  280",",,W","  300",",,W",,,"   94",",,W","  125",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-27","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  244",",,W","  106",",,W","   24",",,W",,," 1101",",,W","  290",",,W","  290",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-28","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  278",",,W","  117",",,W","   18",",,W",,," 1600",",,W","  240",",,W","  280",",,W",,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-29","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  322",",,W","  139",",,W","   15",",,W",,," 1011",",,W","  360",",,W","   30",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-30","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  328",",,W","  144",",,W","   31",",,W",,," 1329",",,W","   10",",,W","  360",",,W",,,"   76",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-03-31","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  378",",,W","  189",",,W","   33",",,W",,," 1302",",,W","   10",",,W","   20",",,W",,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-01","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  383",",,W","  172",",,W","   22",",,W",,," 1021",",,W","   40",",,W","   30",",,W",,,"   58",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-02","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  350",",,W","  211",",,W","   40",",,W",,," 1807",",,W","  170",",,W","  170",",,W",,,"   81",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-03","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  300",",,W","  172",",,W","   37",",,W",,," 1334",",,W","  270",",,W","  270",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-04","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  294",",,W","  178",",,W","   47",",,W",,," 0911",",,W","   40",",,W","   40",",,W",,,"  116",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-05","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  311",",,W","  150",",,W","   20",",,W",,," 0909",",,W","   40",",,W","   40",",,W",,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-06","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0","T,,W",,,,,"  317",",,W","  172",",,W","   25",",,W",,," 2027",",,W","  310",",,W","  320",",,W",,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-07","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  289",",,W","  144",",,W","   37",",,W",,," 1756",",,W","  290",",,W","  290",",,W",,,"  103",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-08","32.65","-114.61667","64.9","YUMA MCAS, AZ US","   30",",,W",,,,,"  156",",,W","  100",",,W","   32",",,W",,," 1006",",,W","  280",",,W","  320",",,W",,,"   89",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-09","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0","T,,W",,,,,"  189",",,W","   83",",,W","   31",",,W",,," 1220",",,W","  240",",,W","  230",",,W",,,"   67",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-10","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  233",",,W","   83",",,W","   17",",,W",,," 1646",",,W","  240",",,W","  240",",,W",,,"   54",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-11","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  272",",,W","  106",",,W","   19",",,W",,," 1319",",,W","  270",",,W","   30",",,W",,,"   54",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-12","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  294",",,W","  117",",,W","   20",",,W",,," 1516",",,W","  230",",,W","  280",",,W",,,"   63",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-13","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  289",",,W","  144",",,W","   42",",,W",,," 1935",",,W","  280",",,W","  290",",,W",,,"  107",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-14","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  283",",,W","  128",",,W","   43",",,W",,," 1351",",,W","   10",",,W","  340",",,W",,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-15","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  322",",,W","  139",",,W","   32",",,W",,," 1257",",,W","  360",",,W","   20",",,W",,,"   72",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-16","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  378",",,W","  167",",,W","   30",",,W",,," 1043",",,W","  330",",,W","  340",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-17","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  367",",,W","  172",",,W","   41",",,W",,," 1829",",,W","  160",",,W","  150",",,W",,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-18","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  350",",,W","  200",",,W","   55",",,W",,," 1655",",,W","  270",",,W","  270",",,W",,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-19","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  306",",,W","  167",",,W","   34",",,W",,," 1427",",,W","  270",",,W","  270",",,W",,,"   67",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-20","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  328",",,W","  156",",,W","   27",",,W",,," 2017",",,W","  220",",,W","  210",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-21","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  328",",,W","  172",",,W","   51",",,W",,," 1810",",,W","  290",",,W","  290",",,W",,,"  103",",,W","  143",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-22","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  322",",,W","  144",",,W","   31",",,W",,," 1403",",,W","  280",",,W","  270",",,W",,,"   76",",,W","  116",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-23","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  322",",,W","  178",",,W","   52",",,W",,," 1709",",,W","  290",",,W","  280",",,W",,,"   98",",,W","  130",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-24","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  306",",,W","  172",",,W","   68",",,W",,," 2102",",,W","  310",",,W","  310",",,W",,,"  148",",,W","  206",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-25","32.65","-114.61667","64.9","YUMA MCAS, AZ US","   28",",,W",,,,,"  317",",,W","  150",",,W","   26",",,W",,," 2116",",,W","  250",",,W","  260",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-26","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  322",",,W","  194",",,W","   34",",,W",,," 0540",",,W","  330",",,W","  320",",,W",,,"   89",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-27","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  333",",,W","  172",",,W","   26",",,W",,," 0915",",,W","   30",",,W","   30",",,W",,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-28","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  367",",,W","  172",",,W","   22",",,W",,," 2346",",,W","  270",",,W","  270",",,W",,,"   76",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-29","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  333",",,W","  206",",,W","   52",",,W",,," 0323",",,W","  290",",,W","  310",",,W",,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-04-30","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  267",",,W","  172",",,W","   71",",,W",,," 1229",",,W","  360",",,W","  350",",,W",,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-01","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  278",",,W","  144",",,W","   53",",,W",,," 1510",",,W","   10",",,W","   30",",,W",,,"  112",",,W","  148",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-02","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  317",",,W","  144",",,W","   31",",,W",,," 1512",",,W","   10",",,W","   10",",,W",,,"   72",",,W","   98",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-03","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  356",",,W","  156",",,W","   28",",,W",,," 1414",",,W","   70",",,W","   70",",,W",,,"   81",",,W","  103",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-04","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  383",",,W","  178",",,W","   19",",,W",,," 2228",",,W","  140",",,W","  130",",,W",,,"   54",",,W","   63",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-05","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  383",",,W","  172",",,W","   16",",,W",,," 1625",",,W","  240",",,W","  230",",,W",,,"   45",",,W","   67",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-06","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  389",",,W","  194",",,W","   26",",,W",,," 1656",",,W","  210",",,W","  250",",,W",,,"   67",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-07","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  372",",,W","  183",",,W","   28",",,W",,," 1913",",,W","  290",",,W","  300",",,W",,,"   67",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-08","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  333",",,W","  172",",,W","   48",",,W",,," 1818",",,W","  290",",,W","  290",",,W",,,"  116",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-09","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  267",",,W","  150",",,W","   79",",,W",,," 0849",",,W","  290",",,W","  290",",,W",,,"  130",",,W","  170",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-10","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  272",",,W","  133",",,W","   49",",,W",,," 0844",",,W","  290",",,W","  290",",,W",,,"   94",",,W","  112",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-11","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  311",",,W","  139",",,W","   24",",,W",,," 1540",",,W","  210",",,W","  270",",,W",,,"   63",",,W","   81",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-12","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  350",",,W","  172",",,W","   16",",,W",,," 1241",",,W","  270",",,W","  270",",,W",,,"   58",",,W","   72",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-13","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  378",",,W","  200",",,W","   22",",,W",,," 1956",",,W","  220",",,W","  270",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-14","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  356",",,W","  189",",,W","   26",",,W",,," 1931",",,W","  280",",,W","  280",",,W",,,"   72",",,W","   94",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-15","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  294",",,W","  172",",,W","   65",",,W",,," 1635",",,W","  310",",,W","  280",",,W",,,"  103",",,W","  139",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-16","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  272",",,W","  133",",,W","   51",",,W",,," 1946",",,W","  290",",,W","  300",",,W",,,"  103",",,W","  134",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-17","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  283",",,W","  150",",,W","   62",",,W",,," 1804",",,W","  300",",,W","  290",",,W",,,"  112",",,W","  157",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-18","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  267",",,W","  144",",,W","   73",",,W",,," 1935",",,W","  280",",,W","  290",",,W",,,"  148",",,W","  183",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-19","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  283",",,W","  122",",,W","   31",",,W",,," 1724",",,W","  240",",,W","  230",",,W",,,"   76",",,W","  107",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-20","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  322",",,W","  150",",,W","   23",",,W",,," 1422",",,W","  270",",,W","  270",",,W",,,"   63",",,W","   76",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003145","2011-05-21","32.65","-114.61667","64.9","YUMA MCAS, AZ US","    0",",,W",,,,,"  344",",,W","  178",",,W","   22",",,W",,," 1637",",,W","  220",",,W","  160",",,W",,,"   72",",,W","   89",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
